"";"date";"country";"confirmed";"death";"recovered";"iso2c";"year";"mais_de_65";"de_15_a_65";"menos_de_14";"mulher";"homem";"mortalidade_infantil"
"59";2020-03-20;"Colombia";26;0;0;"CO";2018;4209239;33981574;11457872;25283976;24364709;12,2
"60";2020-03-21;"Colombia";68;0;0;"CO";2018;4209239;33981574;11457872;25283976;24364709;12,2
"61";2020-03-22;"Colombia";35;2;2;"CO";2018;4209239;33981574;11457872;25283976;24364709;12,2
"62";2020-03-23;"Colombia";46;1;0;"CO";2018;4209239;33981574;11457872;25283976;24364709;12,2
"63";2020-03-24;"Colombia";101;0;3;"CO";2018;4209239;33981574;11457872;25283976;24364709;12,2
"64";2020-03-25;"Colombia";92;1;2;"CO";2018;4209239;33981574;11457872;25283976;24364709;12,2
"65";2020-03-26;"Colombia";21;2;0;"CO";2018;4209239;33981574;11457872;25283976;24364709;12,2
"66";2020-03-27;"Colombia";48;0;2;"CO";2018;4209239;33981574;11457872;25283976;24364709;12,2
"67";2020-03-28;"Colombia";69;0;0;"CO";2018;4209239;33981574;11457872;25283976;24364709;12,2
"68";2020-03-29;"Colombia";94;4;0;"CO";2018;4209239;33981574;11457872;25283976;24364709;12,2
"69";2020-03-30;"Colombia";96;2;5;"CO";2018;4209239;33981574;11457872;25283976;24364709;12,2
"70";2020-03-31;"Colombia";108;4;16;"CO";2018;4209239;33981574;11457872;25283976;24364709;12,2
"71";2020-04-01;"Colombia";159;1;8;"CO";2018;4209239;33981574;11457872;25283976;24364709;12,2
"72";2020-04-02;"Colombia";96;2;16;"CO";2018;4209239;33981574;11457872;25283976;24364709;12,2
"73";2020-04-03;"Colombia";106;6;0;"CO";2018;4209239;33981574;11457872;25283976;24364709;12,2
"74";2020-04-04;"Colombia";139;7;30;"CO";2018;4209239;33981574;11457872;25283976;24364709;12,2
"75";2020-04-05;"Colombia";79;3;3;"CO";2018;4209239;33981574;11457872;25283976;24364709;12,2
"76";2020-04-06;"Colombia";94;11;0;"CO";2018;4209239;33981574;11457872;25283976;24364709;12,2
"77";2020-04-07;"Colombia";201;4;12;"CO";2018;4209239;33981574;11457872;25283976;24364709;12,2
"78";2020-04-08;"Colombia";274;4;23;"CO";2018;4209239;33981574;11457872;25283976;24364709;12,2
"79";2020-04-09;"Colombia";169;15;51;"CO";2018;4209239;33981574;11457872;25283976;24364709;12,2
"80";2020-04-10;"Colombia";250;11;23;"CO";2018;4209239;33981574;11457872;25283976;24364709;12,2
"81";2020-04-11;"Colombia";236;20;17;"CO";2018;4209239;33981574;11457872;25283976;24364709;12,2
