"";"date";"country";"confirmed";"death";"recovered";"iso2c";"year";"mais_de_65";"de_15_a_65";"menos_de_14";"mulher";"homem";"mortalidade_infantil"
"61";2020-03-22;"Chile";95;1;2;"CL";2018;2159435;12869985;3699740;9500747;9228413;6,2
"62";2020-03-23;"Chile";114;1;0;"CL";2018;2159435;12869985;3699740;9500747;9228413;6,2
"63";2020-03-24;"Chile";176;0;9;"CL";2018;2159435;12869985;3699740;9500747;9228413;6,2
"64";2020-03-25;"Chile";220;1;5;"CL";2018;2159435;12869985;3699740;9500747;9228413;6,2
"65";2020-03-26;"Chile";164;1;0;"CL";2018;2159435;12869985;3699740;9500747;9228413;6,2
"66";2020-03-27;"Chile";304;1;21;"CL";2018;2159435;12869985;3699740;9500747;9228413;6,2
"67";2020-03-28;"Chile";299;1;18;"CL";2018;2159435;12869985;3699740;9500747;9228413;6,2
"68";2020-03-29;"Chile";230;1;14;"CL";2018;2159435;12869985;3699740;9500747;9228413;6,2
"69";2020-03-30;"Chile";310;1;81;"CL";2018;2159435;12869985;3699740;9500747;9228413;6,2
"70";2020-03-31;"Chile";289;4;0;"CL";2018;2159435;12869985;3699740;9500747;9228413;6,2
"71";2020-04-01;"Chile";293;4;78;"CL";2018;2159435;12869985;3699740;9500747;9228413;6,2
"72";2020-04-02;"Chile";373;2;101;"CL";2018;2159435;12869985;3699740;9500747;9228413;6,2
"73";2020-04-03;"Chile";333;4;92;"CL";2018;2159435;12869985;3699740;9500747;9228413;6,2
"74";2020-04-04;"Chile";424;5;101;"CL";2018;2159435;12869985;3699740;9500747;9228413;6,2
"75";2020-04-05;"Chile";310;7;90;"CL";2018;2159435;12869985;3699740;9500747;9228413;6,2
"76";2020-04-06;"Chile";344;3;110;"CL";2018;2159435;12869985;3699740;9500747;9228413;6,2
"77";2020-04-07;"Chile";301;6;170;"CL";2018;2159435;12869985;3699740;9500747;9228413;6,2
"78";2020-04-08;"Chile";430;5;217;"CL";2018;2159435;12869985;3699740;9500747;9228413;6,2
"79";2020-04-09;"Chile";426;9;159;"CL";2018;2159435;12869985;3699740;9500747;9228413;6,2
"80";2020-04-10;"Chile";529;8;297;"CL";2018;2159435;12869985;3699740;9500747;9228413;6,2
"81";2020-04-11;"Chile";426;8;293;"CL";2018;2159435;12869985;3699740;9500747;9228413;6,2
"82";2020-04-12;"Chile";286;7;195;"CL";2018;2159435;12869985;3699740;9500747;9228413;6,2
"83";2020-04-13;"Chile";312;2;308;"CL";2018;2159435;12869985;3699740;9500747;9228413;6,2
"84";2020-04-14;"Chile";392;10;279;"CL";2018;2159435;12869985;3699740;9500747;9228413;6,2
"85";2020-04-15;"Chile";356;2;291;"CL";2018;2159435;12869985;3699740;9500747;9228413;6,2
"86";2020-04-16;"Chile";534;11;362;"CL";2018;2159435;12869985;3699740;9500747;9228413;6,2
"87";2020-04-17;"Chile";445;11;322;"CL";2018;2159435;12869985;3699740;9500747;9228413;6,2
"88";2020-04-18;"Chile";478;10;414;"CL";2018;2159435;12869985;3699740;9500747;9228413;6,2
"89";2020-04-19;"Chile";358;7;303;"CL";2018;2159435;12869985;3699740;9500747;9228413;6,2
"90";2020-04-20;"Chile";419;6;338;"CL";2018;2159435;12869985;3699740;9500747;9228413;6,2
"91";2020-04-21;"Chile";325;8;293;"CL";2018;2159435;12869985;3699740;9500747;9228413;6,2
"92";2020-04-22;"Chile";464;13;417;"CL";2018;2159435;12869985;3699740;9500747;9228413;6,2
"93";2020-04-23;"Chile";516;8;418;"CL";2018;2159435;12869985;3699740;9500747;9228413;6,2
