"";"date";"country";"confirmed";"death";"recovered";"iso2c";"year";"mais_de_65";"de_15_a_65";"menos_de_14";"mulher";"homem";"mortalidade_infantil"
"63";2020-03-24;"France";2499;240;1044;"FR";2018;13418612;41531775;12026720;34549632;32427475;3,4
"64";2020-03-25;"France";2978;231;657;"FR";2018;13418612;41531775;12026720;34549632;32427475;3,4
"65";2020-03-26;"France";3951;365;1048;"FR";2018;13418612;41531775;12026720;34549632;32427475;3,4
"66";2020-03-27;"France";3851;299;752;"FR";2018;13418612;41531775;12026720;34549632;32427475;3,4
"67";2020-03-28;"France";4703;320;17;"FR";2018;13418612;41531775;12026720;34549632;32427475;3,4
"68";2020-03-29;"France";2603;294;1502;"FR";2018;13418612;41531775;12026720;34549632;32427475;3,4
"69";2020-03-30;"France";4462;419;738;"FR";2018;13418612;41531775;12026720;34549632;32427475;3,4
"70";2020-03-31;"France";7657;502;1549;"FR";2018;13418612;41531775;12026720;34549632;32427475;3,4
"71";2020-04-01;"France";4922;882;1540;"FR";2018;13418612;41531775;12026720;34549632;32427475;3,4
"72";2020-04-02;"France";2180;984;1495;"FR";2018;13418612;41531775;12026720;34549632;32427475;3,4
"73";2020-04-03;"France";5273;1122;1587;"FR";2018;13418612;41531775;12026720;34549632;32427475;3,4
"74";2020-04-04;"France";4298;1054;1437;"FR";2018;13418612;41531775;12026720;34549632;32427475;3,4
"75";2020-04-05;"France";1912;519;777;"FR";2018;13418612;41531775;12026720;34549632;32427475;3,4
"76";2020-04-06;"France";3931;833;1079;"FR";2018;13418612;41531775;12026720;34549632;32427475;3,4
"77";2020-04-07;"France";3820;1417;2095;"FR";2018;13418612;41531775;12026720;34549632;32427475;3,4
"78";2020-04-08;"France";3894;544;1929;"FR";2018;13418612;41531775;12026720;34549632;32427475;3,4
"79";2020-04-09;"France";4309;1341;1961;"FR";2018;13418612;41531775;12026720;34549632;32427475;3,4
"80";2020-04-10;"France";4372;987;1782;"FR";2018;13418612;41531775;12026720;34549632;32427475;3,4
"81";2020-04-11;"France";3125;636;1468;"FR";2018;13418612;41531775;12026720;34549632;32427475;3,4
"82";2020-04-12;"France";26849;561;806;"FR";2018;13418612;41531775;12026720;34549632;32427475;3,4
"83";2020-04-13;"France";3682;574;532;"FR";2018;13418612;41531775;12026720;34549632;32427475;3,4
"84";2020-04-14;"France";4971;745;804;"FR";2018;13418612;41531775;12026720;34549632;32427475;3,4
"85";2020-04-15;"France";3220;1438;2150;"FR";2018;13418612;41531775;12026720;34549632;32427475;3,4
"86";2020-04-16;"France";12490;753;1857;"FR";2018;13418612;41531775;12026720;34549632;32427475;3,4
"87";2020-04-17;"France";2009;761;1608;"FR";2018;13418612;41531775;12026720;34549632;32427475;3,4
"88";2020-04-18;"France";2;642;1563;"FR";2018;13418612;41531775;12026720;34549632;32427475;3,4
"89";2020-04-19;"France";4925;395;595;"FR";2018;13418612;41531775;12026720;34549632;32427475;3,4
"90";2020-04-20;"France";2382;547;831;"FR";2018;13418612;41531775;12026720;34549632;32427475;3,4
"91";2020-04-21;"France";2775;531;1772;"FR";2018;13418612;41531775;12026720;34549632;32427475;3,4
"92";2020-04-22;"France";-2188;544;1476;"FR";2018;13418612;41531775;12026720;34549632;32427475;3,4
"93";2020-04-23;"France";2323;516;1431;"FR";2018;13418612;41531775;12026720;34549632;32427475;3,4
"94";2020-04-24;"France";1649;390;1405;"FR";2018;13418612;41531775;12026720;34549632;32427475;3,4
"95";2020-04-25;"France";1692;369;1101;"FR";2018;13418612;41531775;12026720;34549632;32427475;3,4
"96";2020-04-26;"France";576;242;309;"FR";2018;13418612;41531775;12026720;34549632;32427475;3,4
"97";2020-04-27;"France";3743;437;610;"FR";2018;13418612;41531775;12026720;34549632;32427475;3,4
"98";2020-04-28;"France";3090;367;1373;"FR";2018;13418612;41531775;12026720;34549632;32427475;3,4
"99";2020-04-29;"France";-2510;427;1342;"FR";2018;13418612;41531775;12026720;34549632;32427475;3,4
"100";2020-04-30;"France";756;289;1248;"FR";2018;13418612;41531775;12026720;34549632;32427475;3,4
"101";2020-05-01;"France";6;218;736;"FR";2018;13418612;41531775;12026720;34549632;32427475;3,4
"102";2020-05-02;"France";1213;166;451;"FR";2018;13418612;41531775;12026720;34549632;32427475;3,4
"103";2020-05-03;"France";407;137;222;"FR";2018;13418612;41531775;12026720;34549632;32427475;3,4
"104";2020-05-04;"France";658;304;591;"FR";2018;13418612;41531775;12026720;34549632;32427475;3,4
