"";"date";"country";"confirmed";"death";"recovered";"iso2c";"year";"mais_de_65";"de_15_a_65";"menos_de_14";"mulher";"homem";"mortalidade_infantil"
"59";2020-03-20;"Brazil";172;5;0;"BR";2018;18690609;146090386;44688338;106473088;102996245;12,8
"60";2020-03-21;"Brazil";228;4;0;"BR";2018;18690609;146090386;44688338;106473088;102996245;12,8
"61";2020-03-22;"Brazil";525;10;0;"BR";2018;18690609;146090386;44688338;106473088;102996245;12,8
"62";2020-03-23;"Brazil";378;9;0;"BR";2018;18690609;146090386;44688338;106473088;102996245;12,8
"63";2020-03-24;"Brazil";323;12;0;"BR";2018;18690609;146090386;44688338;106473088;102996245;12,8
"64";2020-03-25;"Brazil";307;13;0;"BR";2018;18690609;146090386;44688338;106473088;102996245;12,8
"65";2020-03-26;"Brazil";431;18;4;"BR";2018;18690609;146090386;44688338;106473088;102996245;12,8
"66";2020-03-27;"Brazil";432;15;0;"BR";2018;18690609;146090386;44688338;106473088;102996245;12,8
"67";2020-03-28;"Brazil";487;19;0;"BR";2018;18690609;146090386;44688338;106473088;102996245;12,8
"68";2020-03-29;"Brazil";352;25;0;"BR";2018;18690609;146090386;44688338;106473088;102996245;12,8
"69";2020-03-30;"Brazil";323;23;114;"BR";2018;18690609;146090386;44688338;106473088;102996245;12,8
"70";2020-03-31;"Brazil";1138;42;7;"BR";2018;18690609;146090386;44688338;106473088;102996245;12,8
"71";2020-04-01;"Brazil";1119;39;0;"BR";2018;18690609;146090386;44688338;106473088;102996245;12,8
"72";2020-04-02;"Brazil";1208;84;0;"BR";2018;18690609;146090386;44688338;106473088;102996245;12,8
"73";2020-04-03;"Brazil";1012;35;0;"BR";2018;18690609;146090386;44688338;106473088;102996245;12,8
"74";2020-04-04;"Brazil";1304;86;0;"BR";2018;18690609;146090386;44688338;106473088;102996245;12,8
"75";2020-04-05;"Brazil";770;41;0;"BR";2018;18690609;146090386;44688338;106473088;102996245;12,8
"76";2020-04-06;"Brazil";1031;78;0;"BR";2018;18690609;146090386;44688338;106473088;102996245;12,8
"77";2020-04-07;"Brazil";1873;122;0;"BR";2018;18690609;146090386;44688338;106473088;102996245;12,8
"78";2020-04-08;"Brazil";2136;133;0;"BR";2018;18690609;146090386;44688338;106473088;102996245;12,8
"79";2020-04-09;"Brazil";1922;131;46;"BR";2018;18690609;146090386;44688338;106473088;102996245;12,8
"80";2020-04-10;"Brazil";1546;107;0;"BR";2018;18690609;146090386;44688338;106473088;102996245;12,8
"81";2020-04-11;"Brazil";1089;67;0;"BR";2018;18690609;146090386;44688338;106473088;102996245;12,8
"82";2020-04-12;"Brazil";1465;99;0;"BR";2018;18690609;146090386;44688338;106473088;102996245;12,8
"83";2020-04-13;"Brazil";1238;105;0;"BR";2018;18690609;146090386;44688338;106473088;102996245;12,8
"84";2020-04-14;"Brazil";1832;204;2873;"BR";2018;18690609;146090386;44688338;106473088;102996245;12,8
"85";2020-04-15;"Brazil";3058;204;10980;"BR";2018;18690609;146090386;44688338;106473088;102996245;12,8
"86";2020-04-16;"Brazil";2105;188;0;"BR";2018;18690609;146090386;44688338;106473088;102996245;12,8
"87";2020-04-17;"Brazil";3257;217;0;"BR";2018;18690609;146090386;44688338;106473088;102996245;12,8
"88";2020-04-18;"Brazil";2976;213;0;"BR";2018;18690609;146090386;44688338;106473088;102996245;12,8
"89";2020-04-19;"Brazil";1996;108;8104;"BR";2018;18690609;146090386;44688338;106473088;102996245;12,8
"90";2020-04-20;"Brazil";2089;125;0;"BR";2018;18690609;146090386;44688338;106473088;102996245;12,8
"91";2020-04-21;"Brazil";2336;154;861;"BR";2018;18690609;146090386;44688338;106473088;102996245;12,8
"92";2020-04-22;"Brazil";2678;165;2327;"BR";2018;18690609;146090386;44688338;106473088;102996245;12,8
"93";2020-04-23;"Brazil";4279;425;1255;"BR";2018;18690609;146090386;44688338;106473088;102996245;12,8
"94";2020-04-24;"Brazil";4007;373;1082;"BR";2018;18690609;146090386;44688338;106473088;102996245;12,8
"95";2020-04-25;"Brazil";5281;353;1505;"BR";2018;18690609;146090386;44688338;106473088;102996245;12,8
"96";2020-04-26;"Brazil";3776;229;992;"BR";2018;18690609;146090386;44688338;106473088;102996245;12,8
"97";2020-04-27;"Brazil";4346;317;990;"BR";2018;18690609;146090386;44688338;106473088;102996245;12,8
"98";2020-04-28;"Brazil";5789;480;1402;"BR";2018;18690609;146090386;44688338;106473088;102996245;12,8
"99";2020-04-29;"Brazil";6450;430;1588;"BR";2018;18690609;146090386;44688338;106473088;102996245;12,8
"100";2020-04-30;"Brazil";7502;493;1803;"BR";2018;18690609;146090386;44688338;106473088;102996245;12,8
"101";2020-05-01;"Brazil";5015;406;2104;"BR";2018;18690609;146090386;44688338;106473088;102996245;12,8
"102";2020-05-02;"Brazil";4898;349;2898;"BR";2018;18690609;146090386;44688338;106473088;102996245;12,8
"103";2020-05-03;"Brazil";4726;290;2054;"BR";2018;18690609;146090386;44688338;106473088;102996245;12,8
"104";2020-05-04;"Brazil";6794;316;2824;"BR";2018;18690609;146090386;44688338;106473088;102996245;12,8
"105";2020-05-05;"Brazil";6835;571;2406;"BR";2018;18690609;146090386;44688338;106473088;102996245;12,8
"106";2020-05-06;"Brazil";11156;650;3149;"BR";2018;18690609;146090386;44688338;106473088;102996245;12,8
"107";2020-05-07;"Brazil";9162;602;3980;"BR";2018;18690609;146090386;44688338;106473088;102996245;12,8
"108";2020-05-08;"Brazil";11121;827;3947;"BR";2018;18690609;146090386;44688338;106473088;102996245;12,8
"109";2020-05-09;"Brazil";9167;639;2388;"BR";2018;18690609;146090386;44688338;106473088;102996245;12,8
"110";2020-05-10;"Brazil";6638;467;3272;"BR";2018;18690609;146090386;44688338;106473088;102996245;12,8
"111";2020-05-11;"Brazil";6895;530;2427;"BR";2018;18690609;146090386;44688338;106473088;102996245;12,8
"112";2020-05-12;"Brazil";8620;808;5213;"BR";2018;18690609;146090386;44688338;106473088;102996245;12,8
"113";2020-05-13;"Brazil";11923;779;5827;"BR";2018;18690609;146090386;44688338;106473088;102996245;12,8
"114";2020-05-14;"Brazil";13028;759;1055;"BR";2018;18690609;146090386;44688338;106473088;102996245;12,8
"115";2020-05-15;"Brazil";17126;963;5491;"BR";2018;18690609;146090386;44688338;106473088;102996245;12,8
