"";"date";"country";"confirmed";"death";"recovered";"iso2c";"year";"mais_de_65";"de_15_a_65";"menos_de_14";"mulher";"homem";"mortalidade_infantil"
"59";2020-03-20;"Portugal";235;3;2;"PT";2018;2257696;6642139;1383987;5420804;4863018;3,1
"60";2020-03-21;"Portugal";260;6;0;"PT";2018;2257696;6642139;1383987;5420804;4863018;3,1
"61";2020-03-22;"Portugal";320;2;0;"PT";2018;2257696;6642139;1383987;5420804;4863018;3,1
"62";2020-03-23;"Portugal";460;9;0;"PT";2018;2257696;6642139;1383987;5420804;4863018;3,1
"63";2020-03-24;"Portugal";302;10;17;"PT";2018;2257696;6642139;1383987;5420804;4863018;3,1
"64";2020-03-25;"Portugal";633;10;0;"PT";2018;2257696;6642139;1383987;5420804;4863018;3,1
"65";2020-03-26;"Portugal";549;17;21;"PT";2018;2257696;6642139;1383987;5420804;4863018;3,1
"66";2020-03-27;"Portugal";724;16;0;"PT";2018;2257696;6642139;1383987;5420804;4863018;3,1
"67";2020-03-28;"Portugal";902;24;0;"PT";2018;2257696;6642139;1383987;5420804;4863018;3,1
"68";2020-03-29;"Portugal";792;19;0;"PT";2018;2257696;6642139;1383987;5420804;4863018;3,1
"69";2020-03-30;"Portugal";446;21;0;"PT";2018;2257696;6642139;1383987;5420804;4863018;3,1
"70";2020-03-31;"Portugal";1035;20;0;"PT";2018;2257696;6642139;1383987;5420804;4863018;3,1
"71";2020-04-01;"Portugal";808;27;0;"PT";2018;2257696;6642139;1383987;5420804;4863018;3,1
"72";2020-04-02;"Portugal";783;22;25;"PT";2018;2257696;6642139;1383987;5420804;4863018;3,1
"73";2020-04-03;"Portugal";852;37;0;"PT";2018;2257696;6642139;1383987;5420804;4863018;3,1
"74";2020-04-04;"Portugal";638;20;7;"PT";2018;2257696;6642139;1383987;5420804;4863018;3,1
"75";2020-04-05;"Portugal";754;29;0;"PT";2018;2257696;6642139;1383987;5420804;4863018;3,1
"76";2020-04-06;"Portugal";452;16;65;"PT";2018;2257696;6642139;1383987;5420804;4863018;3,1
"77";2020-04-07;"Portugal";712;34;44;"PT";2018;2257696;6642139;1383987;5420804;4863018;3,1
"78";2020-04-08;"Portugal";699;35;12;"PT";2018;2257696;6642139;1383987;5420804;4863018;3,1
"79";2020-04-09;"Portugal";815;29;9;"PT";2018;2257696;6642139;1383987;5420804;4863018;3,1
"80";2020-04-10;"Portugal";1516;26;28;"PT";2018;2257696;6642139;1383987;5420804;4863018;3,1
"81";2020-04-11;"Portugal";515;35;33;"PT";2018;2257696;6642139;1383987;5420804;4863018;3,1
"82";2020-04-12;"Portugal";598;34;11;"PT";2018;2257696;6642139;1383987;5420804;4863018;3,1
"83";2020-04-13;"Portugal";349;31;0;"PT";2018;2257696;6642139;1383987;5420804;4863018;3,1
"84";2020-04-14;"Portugal";514;32;70;"PT";2018;2257696;6642139;1383987;5420804;4863018;3,1
"85";2020-04-15;"Portugal";643;32;36;"PT";2018;2257696;6642139;1383987;5420804;4863018;3,1
"86";2020-04-16;"Portugal";750;30;110;"PT";2018;2257696;6642139;1383987;5420804;4863018;3,1
"87";2020-04-17;"Portugal";181;28;26;"PT";2018;2257696;6642139;1383987;5420804;4863018;3,1
"88";2020-04-18;"Portugal";663;30;91;"PT";2018;2257696;6642139;1383987;5420804;4863018;3,1
"89";2020-04-19;"Portugal";521;27;0;"PT";2018;2257696;6642139;1383987;5420804;4863018;3,1
"90";2020-04-20;"Portugal";657;21;0;"PT";2018;2257696;6642139;1383987;5420804;4863018;3,1
"91";2020-04-21;"Portugal";516;27;307;"PT";2018;2257696;6642139;1383987;5420804;4863018;3,1
"92";2020-04-22;"Portugal";603;23;226;"PT";2018;2257696;6642139;1383987;5420804;4863018;3,1
"93";2020-04-23;"Portugal";371;35;58;"PT";2018;2257696;6642139;1383987;5420804;4863018;3,1
"94";2020-04-24;"Portugal";444;34;27;"PT";2018;2257696;6642139;1383987;5420804;4863018;3,1
"95";2020-04-25;"Portugal";595;26;49;"PT";2018;2257696;6642139;1383987;5420804;4863018;3,1
"96";2020-04-26;"Portugal";472;23;52;"PT";2018;2257696;6642139;1383987;5420804;4863018;3,1
"97";2020-04-27;"Portugal";163;25;28;"PT";2018;2257696;6642139;1383987;5420804;4863018;3,1
"98";2020-04-28;"Portugal";295;20;32;"PT";2018;2257696;6642139;1383987;5420804;4863018;3,1
"99";2020-04-29;"Portugal";183;25;81;"PT";2018;2257696;6642139;1383987;5420804;4863018;3,1
"100";2020-04-30;"Portugal";540;16;49;"PT";2018;2257696;6642139;1383987;5420804;4863018;3,1
"101";2020-05-01;"Portugal";306;18;128;"PT";2018;2257696;6642139;1383987;5420804;4863018;3,1
"102";2020-05-02;"Portugal";-161;16;24;"PT";2018;2257696;6642139;1383987;5420804;4863018;3,1
