"";"date";"country";"confirmed";"death";"recovered";"iso2c";"year";"mais_de_65";"de_15_a_65";"menos_de_14";"mulher";"homem";"mortalidade_infantil"
"51";2020-03-12;"Ecuador";0;0;0;"EC";2018;1222777;11073075;4788505;8537160;8547197;12,2
"52";2020-03-13;"Ecuador";0;0;0;"EC";2018;1222777;11073075;4788505;8537160;8547197;12,2
"53";2020-03-14;"Ecuador";11;2;0;"EC";2018;1222777;11073075;4788505;8537160;8547197;12,2
"54";2020-03-15;"Ecuador";0;0;0;"EC";2018;1222777;11073075;4788505;8537160;8547197;12,2
"55";2020-03-16;"Ecuador";9;0;0;"EC";2018;1222777;11073075;4788505;8537160;8547197;12,2
"56";2020-03-17;"Ecuador";21;0;0;"EC";2018;1222777;11073075;4788505;8537160;8547197;12,2
"57";2020-03-18;"Ecuador";53;0;0;"EC";2018;1222777;11073075;4788505;8537160;8547197;12,2
"58";2020-03-19;"Ecuador";88;1;0;"EC";2018;1222777;11073075;4788505;8537160;8547197;12,2
"59";2020-03-20;"Ecuador";168;2;0;"EC";2018;1222777;11073075;4788505;8537160;8547197;12,2
"60";2020-03-21;"Ecuador";139;2;3;"EC";2018;1222777;11073075;4788505;8537160;8547197;12,2
"61";2020-03-22;"Ecuador";283;7;0;"EC";2018;1222777;11073075;4788505;8537160;8547197;12,2
"62";2020-03-23;"Ecuador";192;4;0;"EC";2018;1222777;11073075;4788505;8537160;8547197;12,2
"63";2020-03-24;"Ecuador";101;9;0;"EC";2018;1222777;11073075;4788505;8537160;8547197;12,2
"64";2020-03-25;"Ecuador";91;1;0;"EC";2018;1222777;11073075;4788505;8537160;8547197;12,2
"65";2020-03-26;"Ecuador";230;6;0;"EC";2018;1222777;11073075;4788505;8537160;8547197;12,2
"66";2020-03-27;"Ecuador";192;2;0;"EC";2018;1222777;11073075;4788505;8537160;8547197;12,2
"67";2020-03-28;"Ecuador";228;12;0;"EC";2018;1222777;11073075;4788505;8537160;8547197;12,2
"68";2020-03-29;"Ecuador";101;10;0;"EC";2018;1222777;11073075;4788505;8537160;8547197;12,2
"69";2020-03-30;"Ecuador";38;2;0;"EC";2018;1222777;11073075;4788505;8537160;8547197;12,2
"70";2020-03-31;"Ecuador";278;15;51;"EC";2018;1222777;11073075;4788505;8537160;8547197;12,2
"71";2020-04-01;"Ecuador";508;18;4;"EC";2018;1222777;11073075;4788505;8537160;8547197;12,2
"72";2020-04-02;"Ecuador";415;27;7;"EC";2018;1222777;11073075;4788505;8537160;8547197;12,2
"73";2020-04-03;"Ecuador";205;25;0;"EC";2018;1222777;11073075;4788505;8537160;8547197;12,2
"74";2020-04-04;"Ecuador";97;27;35;"EC";2018;1222777;11073075;4788505;8537160;8547197;12,2
"75";2020-04-05;"Ecuador";181;8;0;"EC";2018;1222777;11073075;4788505;8537160;8547197;12,2
"76";2020-04-06;"Ecuador";101;11;0;"EC";2018;1222777;11073075;4788505;8537160;8547197;12,2
"77";2020-04-07;"Ecuador";0;0;0;"EC";2018;1222777;11073075;4788505;8537160;8547197;12,2
"78";2020-04-08;"Ecuador";703;51;40;"EC";2018;1222777;11073075;4788505;8537160;8547197;12,2
"79";2020-04-09;"Ecuador";515;30;199;"EC";2018;1222777;11073075;4788505;8537160;8547197;12,2
"80";2020-04-10;"Ecuador";2196;25;29;"EC";2018;1222777;11073075;4788505;8537160;8547197;12,2
